numeroDeclarationActivite,denomination,region,categories_soft,nb_stagiaires,effectif_formateurs,production_estimee
9.3840295384E10,CBE SUD LUBERON-VAL DE DURANCE,Provence-Alpes-Côte d'Azur,Enseignement,1145,6,16.77
2.850015005E10,C' DU CONSEIL !,Normandie,RH gestion,213,6,12.89
2.6210346221E10,CENTAURE GRAND EST,Bourgogne-Franche-Comté,Enseignement,2655,6,23.06
9.1660186666E10,CENTRE DE BILAN DE COMPETENCE MEDITERRANEE,Occitanie,Orientation,141,6,12.59
1.1922205292E10,CENTRE DE CONDUITE DU RER,Île-de-France,Enseignement,210,6,12.88
8.4740316774E10,CENTRE DE FORMATION MONTESSORI FRANCOPHONIE,Auvergne-Rhône-Alpes,Enseignement,15,6,12.06
1.1941020094E10,Centre de formation routière Vitry,Île-de-France,Enseignement,128,6,12.53
7.6110147311E10,CENTRE DE RESSOURCES DES GROUPEMENTS D'EMPLOYEURS D'OCCITANIE PYRENEES MEDITERRANEE,Occitanie,RH gestion,24,6,12.10
5.4160030216E10,"CENTRE D'ETUDE POUR LE DEVELOP PEMENT,L'INSERTION ET LA FORMA",Nouvelle-Aquitaine,Orientation,81,6,12.34
2.280007928E10,CENTRE RELAIS,Hauts-de-France,Orientation,826,6,15.44
8.4740338374E10,CER  74,Auvergne-Rhône-Alpes,Enseignement,37,6,12.15
1.1940894794E10,CER DU STADE - SASU AUTO MOTO CENTRE DE FORMATION ROUTIERE,Île-de-France,Enseignement,261,6,13.09
1.1930641093E10,CER PASTEUR,Île-de-France,Enseignement,641,6,14.67
1.1788638778E10,CERTIFICATION QSE,Île-de-France,Enseignement,158,6,12.66
1.1922001292E10,CETTAC AUTO ECOLE DU CENTRE,Île-de-France,Enseignement,231,6,12.96
3.260032626E10,CFC CHANTILLY,Hauts-de-France,Enseignement,155,6,12.65
2.7210443821E10,CFRH,Bourgogne-Franche-Comté,"Comportementales, Orientation",98,6,12.41
7.5331134933E10,CFSN,Nouvelle-Aquitaine,Enseignement,18,6,12.07
9.3061050106E10,CG CONSEIL ET EXPERTISE,Provence-Alpes-Côte d'Azur,RH gestion,155,6,12.65
7.6090063509E10,CHALLENGES ET OBJECTIFS (C&O),Occitanie,Comportementales,253,6,13.05
9.420207902E10,CIBC CORSE,Corse,"RH gestion, Orientation",268,6,13.12
8.3430269743E10,CIBC HAUTE LOIRE,Auvergne-Rhône-Alpes,Orientation,156,6,12.65
1.1950663495E10,COACH PERMIS 95,Île-de-France,Enseignement,167,6,12.70
2.7210454621E10,COEDIA,Bourgogne-Franche-Comté,"RH gestion, Comportementales",467,6,13.95
1.1950415495E10,COEUGNET SYLVIE - EFFITEAM,Île-de-France,"Comportementales, Orientation",105,6,12.44
1.1756701475E10,COHESIUM FORMATION,Île-de-France,Comportementales,27,6,12.11
8.3630457263E10,COIFFIER-GORLA RAFFAELA,Auvergne-Rhône-Alpes,RH gestion,811,6,15.38
1.1788173778E10,COLLECTIF RPM RECHERCHE EN PEDAGOGIE MUSICALE,Île-de-France,Enseignement,18,6,12.07
9.3131710413E10,COMITE REGIONAL PACA DE GYMNASTIQUE,Provence-Alpes-Côte d'Azur,RH gestion,24,6,12.10
2.7710323471E10,CONSILIUM,Bourgogne-Franche-Comté,RH gestion,581,6,14.42
5.2490351249E10,CONSOL ET CIE,Pays de la Loire,Comportementales,159,6,12.66
1.1757316675E10,CONVICTIONSRH,Île-de-France,RH gestion,74,6,12.31
9.420205812E10,COOPERATIVE SUD CONCEPT,Corse,Comportementales,1019,6,16.25
5.2440601944E10,CP CONSULTING - CP COMPETENCES,Pays de la Loire,RH gestion,305,6,13.27
9.7970194897E10,CREATIVE CULTURE LEADING,Martinique,Comportementales,38,6,12.16
1.1756134975E10,CRISIS PREVENTION INSTITUTE  INC,Île-de-France,Enseignement,1112,6,16.63
9.3830273683E10,CTRE INTERINSTIT BILAN COMPETENCE,Provence-Alpes-Côte d'Azur,Orientation,44,6,12.18
2.7890133889E10,CV AVENIR,Bourgogne-Franche-Comté,RH gestion,69,6,12.29
1.1754972175E10,CYRCEE CONSULTING,Île-de-France,"RH gestion, Comportementales",351,6,13.46
7.2640343664E10,DAMALIS,Nouvelle-Aquitaine,RH gestion,154,6,12.64
1.1941067294E10,DDS FORMATION,Île-de-France,Enseignement,211,6,12.88
7.5331104533E10,DECALEZ!,Nouvelle-Aquitaine,Comportementales,248,6,13.03
3.2620293262E10,DECLIC,Hauts-de-France,Comportementales,42,6,12.18
1.1910878691E10,DECLIC UNIVERSITE,Île-de-France,Comportementales,146,6,12.61
7.5470132347E10,DEPHIPRO,Nouvelle-Aquitaine,Enseignement,2424,6,22.10
9.7970149997E10,DERULLE GUILLAUME CHRISTIAN,Martinique,Enseignement,1426,6,17.94
2.7210421621E10,DYNAFORMA,Bourgogne-Franche-Comté,Enseignement,495,6,14.06
1.1770695177E10,DYNAFORMATION,Île-de-France,Enseignement,175,6,12.73
7.5870153087E10,E2S CONSEIL ET FORMATION,Nouvelle-Aquitaine,RH gestion,12,6,12.05
1.1788570378E10,EASY PERMIS 78,Île-de-France,Enseignement,503,6,14.10
1.1941205594E10,EBAAN,Île-de-France,Enseignement,42,6,12.18
1.1753847075E10,E.C.F. DUPLEIX SOCIETE IEURRECA,Île-de-France,Enseignement,141,6,12.59
7.6820096682E10,ECF LIBERTY AUTO SARL,Occitanie,Enseignement,107,6,12.45
1.1788329178E10,ECLEVIA,Île-de-France,"Comportementales, Orientation",265,6,13.10
1.1788714278E10,ECOLE DE CONDUITE,Île-de-France,Enseignement,409,6,13.70
2.8760568876E10,ECOLE DE CONDUITE DU CHAMP DE MARS,Normandie,Enseignement,60,6,12.25
2.4280174528E10,Ecole de Conduite du JL,Centre-Val de Loire,Enseignement,79,6,12.33
7.5790126879E10,ECOLE DE CONDUITE ET DE SECURITE ROUTIERE DU PANIER FLEURI,Nouvelle-Aquitaine,Enseignement,70,6,12.29
1.973348197E9,ECOLE DE CONDUITE PATRICK,Guadeloupe,Enseignement,324,6,13.35
7.6810154581E10,ECOLE DE CONDUITE TARNAISE EURL,Occitanie,Enseignement,63,6,12.26
4.2680118968E10,EGLO ECOLE DE CONDUITE,Grand Est,Enseignement,60,6,12.25
8.4691711669E10,ELEPHANT & INTENTION,Auvergne-Rhône-Alpes,RH gestion,56,6,12.23
8.4380827138E10,ELITE CONDUITE - AUTO ECOLE DE L'AIGLE,Auvergne-Rhône-Alpes,Enseignement,234,6,12.97
3.1590866559E10,ELIXIR VITAE EURL,Hauts-de-France,Comportementales,226,6,12.94
1.1788382778E10,EMBELYS,Île-de-France,Comportementales,65,6,12.27
1.1788020378E10,EMES CONSEIL,Île-de-France,RH gestion,623,6,14.60
7.5870191987E10,EMILIE & CHRIS,Nouvelle-Aquitaine,Enseignement,116,6,12.48
3.2590991259E10,E-MOTHEP TRAINING,Hauts-de-France,RH gestion,15,6,12.06
1.1940863394E10,EN ACT,Île-de-France,Comportementales,310,6,13.29
7.3310457231E10,ERIC TRAPPENIERS SAS,Occitanie,Enseignement,607,6,14.53
5.2720197172E10,ESPACE DEVELOPPEMENT,Pays de la Loire,Comportementales,55,6,12.23
7.2640254464E10,ESPACE THERAPIES SYSTEMES,Nouvelle-Aquitaine,Comportementales,830,6,15.46
8.4730185273E10,ESPOIR 73,Auvergne-Rhône-Alpes,Comportementales,134,6,12.56
1.1922568392E10,ETHOS,Île-de-France,Enseignement,274,6,13.14
9.3050075505E10,EURL ALPES FORMATIONS CONSEILS,Provence-Alpes-Côte d'Azur,Enseignement,647,6,14.70
1.1950645295E10,EVAN,Île-de-France,Enseignement,407,6,13.70
1.1755842275E10,EVISA FORMATION,Île-de-France,RH gestion,282,6,13.18
1.1921929692E10,EVOLUSENS,Île-de-France,Comportementales,77,6,12.32
7.5331241133E10,EXALTY,Nouvelle-Aquitaine,Comportementales,589,6,14.45
1.1770603577E10,FAVORISER L'ACCOMPAGNEMENT L'INSERTION SOCIOCULTURELLE ET L'ORIENTATION PROFESSIONNELLE.,Île-de-France,Enseignement,149,6,12.62
1.1930554893E10,FEDERATION FRANCAISE D'EDUCATION PHYSIQUE ET DE GYMNASTIQUE VOLONTAIRE,Île-de-France,Enseignement,164,6,12.68
5.2490063949E10,FEDERATION REGIONALE DES MAISONS FAMILIALES RURALES D'EDUCATION ET D'ORIENTATION DES PAYS DE LA LOIRE,Pays de la Loire,Enseignement,62,6,12.26
2.1520009952E10,FEDERATION REGIONALE MAISONS FAMILIALES RURALES GRAND EST,Grand Est,"RH gestion, Enseignement",89,6,12.37
5.2440805244E10,FENIKSO,Pays de la Loire,Comportementales,154,6,12.64
8.4692113169E10,FHINK EGAL.E,Auvergne-Rhône-Alpes,RH gestion,475,6,13.98
2.7890178189E10,FILIPOVIC,Bourgogne-Franche-Comté,Enseignement,271,6,13.13
8.4730295173E10,FIVE CONSEIL,Auvergne-Rhône-Alpes,Comportementales,33,6,12.14
8.4691716969E10,FOLLOWAY,Auvergne-Rhône-Alpes,Comportementales,30,6,12.12
3.2591070259E10,FONTAINE FORMATION,Hauts-de-France,Comportementales,159,6,12.66
9.3830593283E10,FORMALEI,Provence-Alpes-Côte d'Azur,Enseignement,428,6,13.78
4.2670471067E10,FORMAREF,Grand Est,Comportementales,444,6,13.85
8.4010175501E10,FORMASIP,Auvergne-Rhône-Alpes,Enseignement,1826,6,19.61
3.1590083859E10,FORMATION CONSEIL INFORMATIQUE SARL,Hauts-de-France,RH gestion,111,6,12.46
2.280006258E10,FORMATION REINSERTION CONSEIL EMPLOI,Hauts-de-France,Orientation,769,6,15.20
4.1570226157E10,FORM HIGH TECH,Grand Est,RH gestion,176,6,12.73
5.2530074753E10,FRANCOISE BOSSUET,Pays de la Loire,Comportementales,70,6,12.29
5.2440410444E10,FRCIVAM PAYS DE LOIRE,Pays de la Loire,"Enseignement, Comportementales",50,6,12.21
5.2490169749E10,GALILEA,Pays de la Loire,Comportementales,604,6,14.52
1.1940951094E10,GB FORMATION,Île-de-France,Enseignement,334,6,13.39
7.6341221634E10,GEECO FORMATION,Occitanie,Orientation,9,6,12.04
5.4790044679E10,GESCOP POITOU CHARENTES,Nouvelle-Aquitaine,RH gestion,56,6,12.23
5.3350751935E10,GEYSER GPT EXPERTS EN SECURITE EDUCATION,Bretagne,Enseignement,60,6,12.25
7.6341148734E10,G'FORMATION,Occitanie,RH gestion,201,6,12.84
2.1510137851E10,GIE FEDE.COM,Grand Est,Comportementales,64,6,12.27
1.1910833391E10,GIF VALLEE - LL CONDUITE,Île-de-France,Enseignement,133,6,12.55
1.1755898675E10,Gloria Group,Île-de-France,Comportementales,313,6,13.30
1.1755432875E10,GOOOD,Île-de-France,Comportementales,267,6,13.11
8.2380259438E10,GPS INTERFACES,Auvergne-Rhône-Alpes,"RH gestion, Comportementales, Orientation",55,6,12.23
1.1910760091E10,GRAINES DE RH ET CIE,Île-de-France,"RH gestion, Orientation",80,6,12.33
8.4420320742E10,GRANDE EVASION MULSANT,Auvergne-Rhône-Alpes,Enseignement,89,6,12.37
9.3060864606E10,GREENBULL CAMPUS FRANCE,Provence-Alpes-Côte d'Azur,Enseignement,1040,6,16.33
8.4380741038E10,GREG AUTO ECOLE,Auvergne-Rhône-Alpes,Enseignement,50,6,12.21
1.1755863375E10,GROUPE EXCEL,Île-de-France,RH gestion,974,6,16.06
8.4730197373E10,GROUPEMENT D'ACHATS ESI,Auvergne-Rhône-Alpes,Enseignement,26,6,12.11
1.1754975575E10,GROUPE RH ET M,Île-de-France,RH gestion,106,6,12.44
1.1757033775E10,GUICHETS FERMES,Île-de-France,Enseignement,251,6,13.05
9.3131800913E10,H4 C2 SAS,Provence-Alpes-Côte d'Azur,RH gestion,92,6,12.38
2.3270162527E10,HANDI CAP EMPLOI 27,Normandie,Orientation,128,6,12.53
1.1950618395E10,HAPPY DRIVER,Île-de-France,Enseignement,364,6,13.52
2.8270244827E10,HARMONY PRACTICE FORMATION,Normandie,Comportementales,104,6,12.43
1.1941204294E10,HASHTAG PERMIS,Île-de-France,Enseignement,160,6,12.67
7.5640489264E10,HIERE JEAN PAUL,Nouvelle-Aquitaine,Enseignement,154,6,12.64
7.5331333433E10,HOPE'N UP,Nouvelle-Aquitaine,"Comportementales, Orientation",33,6,12.14
9.3131865213E10,HORS PISTE CONSEIL,Provence-Alpes-Côte d'Azur,RH gestion,999,6,16.16
5.3220938522E10,HUPPY,Bretagne,RH gestion,75,6,12.31
1.1921798492E10,IFIS  INTERACTIVE,Île-de-France,Comportementales,8582,6,47.76
7.6310927031E10,ILLINKS SAS,Occitanie,RH gestion,72,6,12.30
7.5860190486E10,IMPULSE & VOUS,Nouvelle-Aquitaine,"Comportementales, Orientation",47,6,12.20
8.4691843369E10,INMPACT,Auvergne-Rhône-Alpes,Comportementales,316,6,13.32
6.973385197E9,INSTITUT DE FORMATION WAKATI,Mayotte,Enseignement,80,6,12.33
1.1752569175E10,IN SYSTEM,Île-de-France,RH gestion,116,6,12.48
4.1540339254E10,ITC - RH,Grand Est,RH gestion,67,6,12.28
8.2740253374E10,ITYCOM FRANCE,Auvergne-Rhône-Alpes,Enseignement,802,6,15.34
1.1922316892E10,JPME,Île-de-France,Enseignement,249,6,13.04
1.1941202594E10,KAISCHOOL,Île-de-France,Comportementales,6,6,12.03
5.2530094153E10,KARINE LEROUX AUTO ECOLE LERAY,Pays de la Loire,Enseignement,100,6,12.42
1.1780770978E10,KENAA NETWORK CONSULTING,Île-de-France,"RH gestion, Comportementales",300,6,13.25
4.2670480567E10,KEY PEOPLE MANAGEMENT (KPM),Grand Est,Comportementales,1221,6,17.09
4.2670389567E10,KOEHLER PHILIPPE,Grand Est,Enseignement,188,6,12.78
7.6310964331E10,KOMANO BERNARD AUTO ECOLE BK,Occitanie,Enseignement,695,6,14.90
5.2490343849E10,L.A.B.E.L.,Pays de la Loire,Enseignement,57,6,12.24
7.5790116779E10,LA BETA PI,Nouvelle-Aquitaine,Enseignement,53,6,12.22
9.3830579283E10,LA FERME DE BEAUGENSIERS,Provence-Alpes-Côte d'Azur,Enseignement,60,6,12.25
7.5160113716E10,L'AGENCE LEARNING,Nouvelle-Aquitaine,Comportementales,40,6,12.17
3.1590560259E10,LA MAISON DES ENTREPRISES DU  GRAND HAINAUT,Hauts-de-France,RH gestion,136,6,12.57
7.5790157779E10,LA PERSONA,Nouvelle-Aquitaine,Comportementales,163,6,12.68
8.4010239801E10,LA STRATEGIE GAGNANTE CONSULTING,Auvergne-Rhône-Alpes,Enseignement,290,6,13.21
2.3760484976E10,LE BON CRENEAU AUTO-ECOLE,Normandie,Enseignement,158,6,12.66
7.6650093165E10,L'ECOLE DE LA ROUTE,Occitanie,Enseignement,116,6,12.48
1.1755931375E10,LEGEIN,Île-de-France,Comportementales,285,6,13.19
3.2591093659E10,LEREBOND,Hauts-de-France,"Comportementales, Orientation",163,6,12.68
7.2640186864E10,LES ATELIERS DU CAMI SALIE,Nouvelle-Aquitaine,Comportementales,206,6,12.86
1.1756709175E10,LES ATELIERS DURABLES,Île-de-France,Comportementales,110,6,12.46
8.4380716738E10,LES GARDERIEFORM -IFPES,Auvergne-Rhône-Alpes,Enseignement,129,6,12.54
1.1950677295E10,LES JARDINS D'ARGENTEUIL - PERMIS ACADEMIE,Île-de-France,Enseignement,106,6,12.44
7.3650065065E10,LES SECOURISTES D'UGLAS ET DU PLATEAU ASSOCIATION,Occitanie,Enseignement,386,6,13.61
8.4420415942E10,LES SENS CIEL FORMATION,Auvergne-Rhône-Alpes,Enseignement,65,6,12.27
2.4370262237E10,LES SORORS SARL - AUTO ECOLE FRANCOIS,Centre-Val de Loire,Enseignement,187,6,12.78
7.5331284633E10,LES STRATEGIES PRIMITIVES,Nouvelle-Aquitaine,"Enseignement, Comportementales",42,6,12.18
1.1922129392E10,L ETINCELLE DU SOIN,Île-de-France,Comportementales,155,6,12.65
1.1940961094E10,LEXMAN,Île-de-France,Enseignement,225,6,12.94
9.6973055797E10,L-INCUBATEUR- PEPINIERE AU FEMININ DE GUYANE,Guyane,RH gestion,513,6,14.14
1.1755660875E10,LION,Île-de-France,RH gestion,2516,6,22.48
1.1950735595E10,LK CONSEILS ET FORMATIONS,Île-de-France,Orientation,14,6,12.06
1.1922476292E10,LOCARS-SERVICE,Île-de-France,Enseignement,2,6,12.01
1.1755838775E10,LUJOBA,Île-de-France,Comportementales,173,6,12.72
4.973453397E9,LUXY COACHING ET FORMATION -  JOSEPH HUBERT LAVERNAY,La Réunion,Enseignement,35,6,12.15
9.3060913606E10,Madame CLARA ANTOK,Provence-Alpes-Côte d'Azur,RH gestion,29,6,12.12
7.3820059182E10,MADAME DUMOUCH STEPHANIE,Occitanie,Enseignement,47,6,12.20
9.1340875934E10,Madame EMMANUELLE TRINQUESSE,Occitanie,Enseignement,96,6,12.40
5.3220872222E10,MADAME KARINE BLANCHARD,Bretagne,Enseignement,963,6,16.01
8.2740140074E10,MAISON DE L'INFORMATION SUR LA FORMATION ET L'EMPLOI (M.I.F.E.),Auvergne-Rhône-Alpes,Orientation,92,6,12.38
1.1941070194E10,MAP ACADEMIE,Île-de-France,Comportementales,20,6,12.08
5.2440587144E10,MARIONNETTE ET THERAPIE,Pays de la Loire,Enseignement,21,6,12.09
8.4740393574E10,MATEMYPICTURE-WORKSHOP,Auvergne-Rhône-Alpes,Comportementales,173,6,12.72
1.1755437875E10,MAUJONNET CONSULTING,Île-de-France,Comportementales,893,6,15.72
1.1910959091E10,MAURICE CONDUITE MONTLHERY,Île-de-France,Enseignement,59,6,12.25
7.5790148979E10,MDRH FORMATION,Nouvelle-Aquitaine,"Comportementales, Orientation",83,6,12.35
7.5331418033E10,MERISTHEME FRANCE,Nouvelle-Aquitaine,Comportementales,7,6,12.03
1.1950538995E10,MERIT FORMATION,Île-de-France,Enseignement,190,6,12.79
1.1921682792E10,M ET A CONSULTANT,Île-de-France,Orientation,33,6,12.14
7.6311188331E10,METADXS SAS,Occitanie,RH gestion,161,6,12.67
8.4630487063E10,MLS DOCHEZ,Auvergne-Rhône-Alpes,Enseignement,88,6,12.37
9.8970288397E10,MME BRIGITTE WONG AH SEE BI.WAS,La Réunion,Enseignement,671,6,14.80
1.1910948691E10,MON PROF AUTO,Île-de-France,Enseignement,479,6,14.00
3.1590452659E10,Monsieur FREDERIC DELPORTE,Hauts-de-France,"RH gestion, Comportementales",1105,6,16.60
5.3560967456E10,Monsieur Jean-Hervé DUPONT-MEET YOUR SKILLS,Bretagne,Orientation,120,6,12.50
7.5331400133E10,Monsieur LAURENT LAUGÉ,Nouvelle-Aquitaine,Enseignement,107,6,12.45
7.5240183724E10,Monsieur SERGE ROY,Nouvelle-Aquitaine,Orientation,44,6,12.18
7.6341206034E10,MP SAFETY CONSULTING,Occitanie,Enseignement,140,6,12.58
7.6340964334E10,MR GERARD MAS,Occitanie,Enseignement,47,6,12.20
8.4740329674E10,M.Y EASY PERMIS,Auvergne-Rhône-Alpes,Enseignement,97,6,12.40
7.3310640831E10,NACRE,Occitanie,"RH gestion, Comportementales",222,6,12.93
1.1755482975E10,NATHAN GEOFFREY MOSS,Île-de-France,Enseignement,351,6,13.46
7.6660251666E10,NATH CONDUITE AUTO ECOLE,Occitanie,Enseignement,52,6,12.22
5.2850255285E10,NEGOFORTE,Pays de la Loire,Enseignement,102,6,12.43
1.1950790395E10,NEW AIR AUTO ECOLE,Île-de-France,Enseignement,352,6,13.47
3.2591172659E10,NITI,Hauts-de-France,Enseignement,10,6,12.04
7.5860152186E10,NOTA BENE CONSEIL,Nouvelle-Aquitaine,Enseignement,427,6,13.78
1.1930791693E10,O2E CONSULTING,Île-de-France,Orientation,232,6,12.97
1.1940832594E10,OAKSLEY CONSEIL,Île-de-France,Comportementales,36,6,12.15
5.3290972229E10,ODYSSEE 29,Bretagne,RH gestion,127,6,12.53
1.1750718375E10,OMENDO,Île-de-France,Comportementales,456,6,13.90
7.3310216631E10,ORGANISAT RECH PR LA QUALITE D L'EMPLOI EN EUROPE  ORQUE SCOP,Occitanie,RH gestion,411,6,13.71
1.1788222478E10,OSTRA FORMATION,Île-de-France,RH gestion,504,6,14.10
1.1788661478E10,OUMARZOUG TEWFIK,Île-de-France,Enseignement,44,6,12.18
1.1922561692E10,PALLOY CONDUITE,Île-de-France,Enseignement,264,6,13.10
1.1950745495E10,PANDO,Île-de-France,"Enseignement, Comportementales",337,6,13.40
1.1755532175E10,PAPIER SUCRE,Île-de-France,Enseignement,2,6,12.01
8.4740460874E10,PERMIS SECUR 74,Auvergne-Rhône-Alpes,Enseignement,21,6,12.09
7.5331187833E10,PHIL CONDUCTEUR,Nouvelle-Aquitaine,Enseignement,268,6,13.12
1.1754660175E10,PHILIPPE BERTHEUIL CONSULTANTS ILE DE FRANCE,Île-de-France,"RH gestion, Enseignement",551,6,14.30
5.3290979029E10,POLARIA,Bretagne,RH gestion,905,6,15.77
1.1770682377E10,POLE FORMATION SANTE URGENCE CONSULTING  -  PFSUC,Île-de-France,Enseignement,647,6,14.70
1.1770762377E10,POLE POSITION,Île-de-France,Enseignement,562,6,14.34
1.1788221978E10,POSITRAN,Île-de-France,RH gestion,65,6,12.27
1.1922239292E10,POUR LA PROMOTION DU LABEL APP ATELIER DE PEDAGOGIE PERSONNALISEE ET POUR L'ANIMATION NATIONALE DU RESEAU DES ATELIERS,Île-de-France,Enseignement,390,6,13.62
9.3131881213E10,POURQUOI PAS MOI,Provence-Alpes-Côte d'Azur,Orientation,66,6,12.28
1.1930817793E10,P & P SUCCES DRIVE,Île-de-France,Enseignement,203,6,12.85
2.260030136E10,PRAXIMA SAS,Hauts-de-France,RH gestion,619,6,14.58
7.6341175334E10,PRH 360,Occitanie,RH gestion,36,6,12.15
5.2440829644E10,PRIORITE CONDUITE,Pays de la Loire,Enseignement,28,6,12.12
1.1754083575E10,PROFORM,Île-de-France,RH gestion,390,6,13.62
7.5331230233E10,PYTH AGORAS,Nouvelle-Aquitaine,Comportementales,57,6,12.24
1.1922374492E10,QUALI V COMMUNICATION - RECHERCHE ET FORMATION,Île-de-France,Comportementales,138,6,12.57
5.3290944829E10,QUERE VALERIE,Bretagne,Enseignement,70,6,12.29
1.1922279992E10,QUICKPERMIS,Île-de-France,Enseignement,428,6,13.78
1.1940998794E10,RAPID'PERMIS A ET B,Île-de-France,Enseignement,492,6,14.05
3.260039356E10,RED PILL CONSULTING,Hauts-de-France,Enseignement,73,6,12.30
2.973355697E9,REMYR S.A.S,Martinique,Enseignement,88,6,12.37
9.3132067613E10,RESEAU INTERVENANTS LIBERAUX HOSPITALIERS UNIS POUR LE PATIENT,Provence-Alpes-Côte d'Azur,Comportementales,120,6,12.50
8.4691703769E10,RESILIENCES,Auvergne-Rhône-Alpes,Comportementales,86,6,12.36
5.2440249644E10,RESONNANCE,Pays de la Loire,Enseignement,233,6,12.97
5.2440790644E10,RESURGO,Pays de la Loire,"RH gestion, Comportementales",92,6,12.38
1.1940927394E10,RETAIL AND DETAIL (RETAIL AND DETAIL SOLUTIONS),Île-de-France,RH gestion,31,6,12.13
4.3250272225E10,REUSSITE EMPLOI FRANCHE COMTE,Bourgogne-Franche-Comté,Orientation,1165,6,16.85
3.1590663659E10,RH7 CONSEIL,Hauts-de-France,Comportementales,35,6,12.15
1.1922207192E10,RHIS SOLUTIONS,Île-de-France,RH gestion,435,6,13.81
7.540014944E10,RIGONI Sophie / AUTO-ECOLE DU SABLAR,Nouvelle-Aquitaine,Enseignement,215,6,12.90
5.3560982756E10,SAGE CONDUITE - AURELIE BOUHARA,Bretagne,Enseignement,47,6,12.20
1.1770642877E10,SARL AUTO ECOLE DU LYS,Île-de-France,Enseignement,204,6,12.85
3.1590372559E10,SARL AVANCE,Hauts-de-France,"Comportementales, Orientation",77,6,12.32
7.6660210866E10,SARL CAPE,Occitanie,Enseignement,48,6,12.20
7.3310627831E10,SARL CO-SAVOIRS,Occitanie,RH gestion,230,6,12.96
2.4450194645E10,SARL ECF  GILLES,Centre-Val de Loire,Enseignement,218,6,12.91
9.1340577634E10,SARL EVOLVIA,Occitanie,RH gestion,69,6,12.29
9.3131692413E10,SARL FAST & CONDUITE AUTO ECOLE,Provence-Alpes-Côte d'Azur,Enseignement,279,6,13.16
1.1921929892E10,SARL LUDOVIC KOSLOFF -TREISTER,Île-de-France,"RH gestion, Comportementales",366,6,13.53
3.260038676E10,SARL POLE POSITION DU VEXIN,Hauts-de-France,Enseignement,15,6,12.06
5.2440889244E10,SARL TESSERE,Pays de la Loire,"RH gestion, Enseignement, Orientation",1519,6,18.33
1.1755890975E10,SAS CATALYSE FORMATION,Île-de-France,Comportementales,548,6,14.28
8.3630434863E10,SAS CONSILHOM,Auvergne-Rhône-Alpes,RH gestion,42,6,12.18
9.3131706013E10,SAS EDC DU PRADO,Provence-Alpes-Côte d'Azur,Enseignement,349,6,13.45
2.1080034508E10,SAS ENTREPRENDRE CONSEIL,Grand Est,Orientation,89,6,12.37
9.1340794134E10,SAS INVESTISSEURS DIRIGEANTS EXPERTS ASSOCIES,Occitanie,RH gestion,161,6,12.67
9.3060937906E10,SAS KRYSTAL,Provence-Alpes-Côte d'Azur,Enseignement,335,6,13.40
9.3131845413E10,SAS MULTI FORMATIONS PROFESSIONNELLES,Provence-Alpes-Côte d'Azur,Enseignement,5,6,12.02
1.1770657977E10,SAS OBJECTIF PERMIS DE CONDUIRE FORMATIONS,Île-de-France,Enseignement,39,6,12.16
1.1755671475E10,SAS SOUKAEM,Île-de-France,Enseignement,422,6,13.76
1.1754756175E10,SAS  TEMPS  PRIVE,Île-de-France,Comportementales,271,6,13.13
7.6660233866E10,SASU CONFORT CONDUITE,Occitanie,Enseignement,128,6,12.53
1.1756927775E10,SASU FNCCR,Île-de-France,Comportementales,67,6,12.28
4.3250186725E10,SASU STRATICE - JEAN LUC PEUVRIER,Bourgogne-Franche-Comté,Enseignement,485,6,14.02
7.5240213324E10,SAUVETAGE AQUATIQUE ET SECOURISME EN BERGERACOIS,Nouvelle-Aquitaine,Enseignement,149,6,12.62
7.6660271766E10,SAUVETAGE SPORTIF ARGELESIEN,Occitanie,Enseignement,199,6,12.83
8.4740478074E10,SCALENE,Auvergne-Rhône-Alpes,Comportementales,110,6,12.46
1.1788510978E10,SCALE UP LEARNING,Île-de-France,Comportementales,2025,6,20.44
3.1590825659E10,SCHIPMAN FORMATION SARL,Hauts-de-France,Enseignement,275,6,13.15
