numeroDeclarationActivite,denomination,region,effectifFormateurs,stagiaires,production_estimee,macro_theme,multi_cert
5.2490099649E10,ACS INFORMATIQUE SARL,Pays de la Loire,8,175,16.73,Autre,Non
1.1940530894E10,ACT ' EMOT,Île-de-France,8,2253,25.39,Soft Skills,Non
3.2591188659E10,ACTEURS POUR UNE ECONOMIE SOLIDAIRE,Hauts-de-France,8,39,16.16,Autre,Non
1.1754734175E10,ACTION HANDICAP FRANCE,Île-de-France,8,390,17.62,Autre,Non
1.1750878075E10,ACTION LOGEMENT FORMATION,Île-de-France,8,2514,26.48,Autre,Non
7.5640475864E10,ACTION PREVENTION DES RISQUES EN SANTE ET SECURITE,Nouvelle-Aquitaine,8,146,16.61,Industrie,Non
1.1921352892E10,ACTIVEO,Île-de-France,8,87,16.36,Tech/Digital,Non
9.1340660934E10,ADEFA BTP HERAULT,Occitanie,8,567,18.36,Industrie,Non
1.1950399995E10,ADEQUATION,Île-de-France,8,151,16.63,Langues,Non
1.1754251975E10,ADESA,Île-de-France,8,3248,29.53,Autre,Oui
9.3060770006E10,ADFORM,Provence-Alpes-Côte d'Azur,8,318,17.32,Santé,Non
1.1930799993E10,ADJINAYA MAKEUP STUDIO,Île-de-France,8,262,17.09,Services,Non
9.8970443097E10,ADJUST RH,La Réunion,8,96,16.40,Soft Skills,Oui
1.1754627975E10,AD LIBITUM CONSEIL,Île-de-France,8,126,16.52,Langues,Non
3.280018618E10,ADOPTE 1 COACH,Hauts-de-France,8,409,17.70,Autre,Non
1.1755176775E10,A.D.S. L'ATELIER DE STEPHANE,Île-de-France,8,65,16.27,Autre,Non
1.1756160875E10,AD'S UP CONSULTING,Île-de-France,8,35,16.15,Autre,Non
1.1756294775E10,ADVANCED TRAINING,Île-de-France,8,229,16.95,Langues,Non
8.4692041969E10,ADVENT CONSEIL & FORMATION,Auvergne-Rhône-Alpes,8,215,16.90,Soft Skills,Oui
5.3350060235E10,AEI FORMATION OUEST,Bretagne,8,72,16.30,Industrie,Non
1.1921901592E10,AENEAS CONSEIL (Siège),Île-de-France,8,733,19.05,Autre,Oui
9.1660149766E10,AEROFUTUR,Occitanie,8,129,16.54,Services,Non
3.1590881859E10,AF CONSEIL EURL,Hauts-de-France,8,613,18.55,Soft Skills,Oui
2.5610029461E10,AFOCG DE L'ORNE,Normandie,8,144,16.60,Commerce/Gestion,Non
7.3310129031E10,AGENCE D'INGENIERIE SOCIALE 3I,Occitanie,8,589,18.45,Soft Skills,Non
7.6480036448E10,AGENCE LOZERIENNE DE LA MOBILITE,Occitanie,8,160,16.67,Autre,Non
1.1910401091E10,AGENCE SEO.FR,Île-de-France,8,33,16.14,Services,Non
7.5160139916E10,AGENCE SMART INDUSTRY,Nouvelle-Aquitaine,8,16,16.07,Industrie,Non
8.2730027773E10,AGIRH Association Généraliste pour l'Insertion par les Ressources Humaines,Auvergne-Rhône-Alpes,8,207,16.86,Soft Skills,Oui
1.973188197E9,AGK2S,Guadeloupe,8,149,16.62,Santé,Non
5.2440825944E10,AGR L'ECOLE DE L'IMAGE,Pays de la Loire,8,23,16.10,Autre,Oui
4.1540320354E10,AGRO BIO,Grand Est,8,148,16.62,Autre,Non
5.2440708744E10,AGYLEA FORMATION,Pays de la Loire,8,349,17.45,Soft Skills,Non
3.1590333059E10,AIDE AUX PERSONNES AGEES OU A HANDICAP MOTEUR,Hauts-de-France,8,235,16.98,Services,Oui
1.1921825792E10,AI ENVIRONNEMENT,Île-de-France,8,139,16.58,Industrie,Non
5.2490360449E10,AJ2L FORMATION,Pays de la Loire,8,250,17.04,Sécurité,Non
1.1788391278E10,AJIS SAS,Île-de-France,8,253,17.05,Services,Non
7.2330470633E10,AJISSE PARTENAIRES,Nouvelle-Aquitaine,8,327,17.36,Autre,Non
9.3132233013E10,AJ PREVENTION,Provence-Alpes-Côte d'Azur,8,759,19.16,Sécurité,Non
8.4380716538E10,A LA CROISEE DES CHEMINS. ACCOMPAGNEMENT PAR LA CHALEUR,Auvergne-Rhône-Alpes,8,141,16.59,Santé,Non
9.3060758806E10,ALATERE WEB,Provence-Alpes-Côte d'Azur,8,56,16.23,Juridique,Non
3.260040146E10,AL&CO,Hauts-de-France,8,575,18.40,Soft Skills,Non
5.3350981935E10,ALEXIS DANAN ORGANISME DE FORMATION,Bretagne,8,268,17.12,Santé,Non
5.2440615144E10,ALLAN WRIGHT,Pays de la Loire,8,229,16.95,Autre,Non
2.5140138014E10,ALLIANCE CONSULTANTS,Normandie,8,48,16.20,Commerce/Gestion,Non
4.4880148088E10,ALLIANCE FORMATION SERVICE,Grand Est,8,200,16.83,Langues,Non
2.3760243776E10,ALLIANCE FRANCAISE,Normandie,8,168,16.70,Autre,Non
7.2330729233E10,ALLIANCE FRANCAISE BORDEAUX AQUITAINE,Nouvelle-Aquitaine,8,149,16.62,Autre,Non
4.1540170954E10,ALLIANCES INFORMATIQUE DE GESTION,Grand Est,8,243,17.01,Tech/Digital,Non
1.1920658392E10,ALLPLAN FRANCE,Île-de-France,8,357,17.49,Tech/Digital,Non
8.2730175073E10,ALPES FORMATION,Auvergne-Rhône-Alpes,8,704,18.93,Autre,Non
9.5970126997E10,ALPHADIS,Guadeloupe,8,211,16.88,Industrie,Non
2.7710278271E10,ALPHA OMEGA CONNECT,Bourgogne-Franche-Comté,8,303,17.26,Autre,Non
8.2380398238E10,ALPIC,Auvergne-Rhône-Alpes,8,1687,23.03,Sécurité,Non
5.3351087935E10,ALT,Bretagne,8,108,16.45,Tech/Digital,Non
7.3310791831E10,ALTERN'ECHO,Occitanie,8,24,16.10,Commerce/Gestion,Non
9.3840508384E10,ALT FORMATIONS,Provence-Alpes-Côte d'Azur,8,68,16.28,Langues,Non
5.3350815135E10,AMC FORMATION,Bretagne,8,422,17.76,Industrie,Non
1.1756574575E10,Anachorète,Île-de-France,8,16,16.07,Soft Skills,Non
1.1922319392E10,ANESTHESIA SAFETY NETWORK,Île-de-France,8,5862,40.42,Autre,Non
2.4370200837E10,ANGLAIS @ TOURS,Centre-Val de Loire,8,627,18.61,Langues,Non
9.420202512E10,ANIMATION LOGISTIQUE POUR LES HABITANTS ET LES ASSOCIATIONS,Corse,8,12,16.05,Autre,Non
2.6210319121E10,ANTIDOTE CONSEIL ET FORMATION,Bourgogne-Franche-Comté,8,1053,20.39,Services,Oui
8.2730045673E10,APEJS (ASS PROMOTION ENSEIGNEMENT MUSIQUES ),Auvergne-Rhône-Alpes,8,15,16.06,Autre,Non
7.6310963431E10,APF SECURITE,Occitanie,8,1287,21.36,Autre,Non
2.4370400137E10,APIVIA COURTAGE,Centre-Val de Loire,8,171,16.71,Commerce/Gestion,Non
5.3561021256E10,APPRENTISSAGE ET FORMATION AUX RISQUES ROUTIERS,Bretagne,8,384,17.60,Soft Skills,Non
1.1780370978E10,APSYS,Île-de-France,8,95,16.40,Commerce/Gestion,Non
7.2330686333E10,AQUITAINE CONSEIL FORMATION FRANCE,Nouvelle-Aquitaine,8,1238,21.16,Sécurité,Non
7.2330383333E10,AQUITAINE PROTHESE,Nouvelle-Aquitaine,8,468,17.95,Santé,Non
1.1921413692E10,ARCHI MED,Île-de-France,8,80,16.33,Commerce/Gestion,Oui
2.8760630176E10,AREA FORMATION,Normandie,8,492,18.05,Soft Skills,Non
8.4691673969E10,ARFIS ECOLE,Auvergne-Rhône-Alpes,8,2,16.01,Autre,Non
9.3132198313E10,ARIAFORMA,Provence-Alpes-Côte d'Azur,8,99,16.41,Santé,Non
9.1340041234E10,ARIEDA  ASS PR INTEGR ENFANTS DEFICIENTS AUDITIFS LR,Occitanie,8,347,17.45,Langues,Non
5.3351189535E10,ARJETI FORMATION,Bretagne,8,40,16.17,Services,Non
5.3290950729E10,ARMOR CONDUITE,Bretagne,8,92,16.38,Soft Skills,Non
1.1920236392E10,ARPEIJE,Île-de-France,8,14,16.06,Soft Skills,Non
1.1756024175E10,ARTESANE,Île-de-France,8,88,16.37,Autre,Non
1.1756662675E10,"ARVIVA - ARTS VIVANTS, ARTS DURABLES",Île-de-France,8,144,16.60,Autre,Non
4.973422297E9,ASA 21 FORMATION,La Réunion,8,99,16.41,Autre,Non
8.4691484869E10,ASCODOCPSY,Auvergne-Rhône-Alpes,8,60,16.25,Tech/Digital,Non
1.1941195394E10,ASCOM,Île-de-France,8,37,16.15,Commerce/Gestion,Non
8.4692166969E10,ASD MIRIS ACADEMY,Auvergne-Rhône-Alpes,8,66,16.27,Autre,Non
1.1755705875E10,AS FORMATION MANIN,Île-de-France,8,457,17.90,Autre,Non
7.2640097164E10,ASS. AGREF,Nouvelle-Aquitaine,8,126,16.52,Autre,Non
7.5170312117E10,ASS CENTRAL LAITERIES COOP CHARENT POIT,Nouvelle-Aquitaine,8,51,16.21,Industrie,Non
5.2490384349E10,ASS D'ECO RURALE DE M ET LOIRE,Pays de la Loire,8,255,17.06,Autre,Non
8.2380604438E10,ASS DEVEL FORM EN STERILISATION DES PROF DE SANTE RHONE-ALPES,Auvergne-Rhône-Alpes,8,95,16.40,Santé,Non
9.3840296384E10,ASS FED DEPART CENTRE SOCIAUX VAUCLUSE,Provence-Alpes-Côte d'Azur,8,123,16.51,Santé,Non
8.2690333369E10,ASS FORMATION COLLECTIVE COMPTABILITE,Auvergne-Rhône-Alpes,8,852,19.55,Industrie,Non
1.1756299475E10,ASS FORMATION DES METIERS PHOTOGRAPHIE,Île-de-France,8,83,16.35,Autre,Non
7.6810150481E10,ASS FRANCAISE AMBULANCIERS SMUR ET HOSPITALIERS,Occitanie,8,106,16.44,Santé,Non
1.1922596992E10,ASS FRANCAISE DE L AUDIT ET DU CONSEIL INFORMATIQUES,Île-de-France,8,105,16.44,Tech/Digital,Non
1.1752562675E10,ASS FRANC ANALYSTES FINANCIERS,Île-de-France,8,612,18.55,Commerce/Gestion,Non
1.1750033775E10,ASS LA FORMATION PROF CONTINUE MACONNERIE ET BETON ARME,Île-de-France,8,991,20.13,Autre,Non
1.1752058675E10,ASS NATIONALE DES PLACEMENTS FAMILIAUX,Île-de-France,8,270,17.12,Santé,Non
3.1590126059E10,ASSOC. C O R I F  FORMATION,Hauts-de-France,8,429,17.79,Soft Skills,Oui
7.5170260217E10,ASSOC HERMIONE LA FAYETTE,Nouvelle-Aquitaine,8,82,16.34,Soft Skills,Non
4.4680352168E10,ASSOCIATION CONTACT PLUS,Grand Est,8,61,16.25,Soft Skills,Non
1.1755559075E10,Association contre les violences faites aux femmes au travail AVFT,Île-de-France,8,773,19.22,Juridique,Non
7.630044613E10,Association de Formation au Métiers de la Sécurité,Occitanie,8,416,17.73,Autre,Non
8.3430328543E10,ASSOCIATION DE FORMATION COLLECTIVE A LA GESTION DE HAUTE-LOIRE,Auvergne-Rhône-Alpes,8,92,16.38,Commerce/Gestion,Non
1.1755073775E10,ASSOCIATION DE FORMATION CONTINUE,Île-de-France,8,116,16.48,Santé,Non
1.1950560695E10,ASSOCIATION DES DITEP,Île-de-France,8,998,20.16,Santé,Non
1.1754871375E10,ASSOCIATION DES MEDECINS ORL DE PARIS,Île-de-France,8,245,17.02,Santé,Non
4.2680207168E10,ASSOCIATION DES MEILLEURS OUVRIERS DE FRANCE LUNETIERS,Grand Est,8,66,16.27,Autre,Non
1.1755008275E10,ASSOCIATION DES RESEAUX BRONCHIOLITE,Île-de-France,8,297,17.24,Santé,Non
5.3220892322E10,ASSOCIATION DU CENTRE DE FORMATION ET DE PROMOTION DES MAISONS FAMILIALES RURALES : FORMATIONS COMPETENCES BRETAGNE CTRE,Bretagne,8,15,16.06,Industrie,Oui
4.370001327E10,Association du Pays Des 7 Rivières,Bourgogne-Franche-Comté,8,182,16.76,Autre,Non
7.6660218266E10,ASSOCIATION EMPREINTE,Occitanie,8,104,16.43,Autre,Non
9.1340439234E10,ASSOCIATION ETINCELLE,Occitanie,8,365,17.52,Soft Skills,Non
9.3131533613E10,ASSOCIATION EUROPEENNE DE THERAPIE COMMUNAUTAIRE INTEGRATIVE PROVENCE ALPES COTE D'AZUR - CORSE,Provence-Alpes-Côte d'Azur,8,210,16.88,Santé,Non
7.5331555333E10,ASSOCIATION EVOLPRO,Nouvelle-Aquitaine,8,9,16.04,Santé,Oui
1.1754889775E10,ASSOCIATION FRANCAISE DES AIDANTS (AIDANTS),Île-de-France,8,361,17.50,Autre,Non
7.5230036023E10,ASSOCIATION FRANCAISE DES PRODUCTEURS DE CANNABINOIDES,Nouvelle-Aquitaine,8,24,16.10,Industrie,Non
2.5140103614E10,ASSOCIATION L'ETAPE,Normandie,8,2128,24.87,Soft Skills,Oui
9.3830385383E10,ASSOCIATION MAMI,Provence-Alpes-Côte d'Azur,8,612,18.55,Santé,Oui
1.1922338192E10,ASSOCIATION MINDFULNESS SOLIDAIRE,Île-de-France,8,67,16.28,Autre,Non
1.1755015875E10,ASSOCIATION POUR LA CREATION ET LA DIFFUSION DE LA MUSIQUE FRANCAISE,Île-de-France,8,61,16.25,Autre,Non
9.130018003E10,ASSOCIATION POUR LA FORMATION A LA PREVENTION ET SECURITE,Occitanie,8,290,17.21,Sécurité,Non
7.3310427531E10,ASSOCIATION REGIONALE DE FORMATION DE L'ARTISANAT ET DES METIERS D'OCCITANIE (A.R.F.A.M. OCCITANIE),Occitanie,8,95,16.40,Autre,Non
1.1910408391E10,ASSOCIATION REPERES,Île-de-France,8,65,16.27,Autre,Non
1.1754797875E10,ASSOCIATION SYNADEC,Île-de-France,8,66,16.27,Commerce/Gestion,Oui
5.2850164585E10,ASSOCIATION VENDEE INDUSTRIES PERFORMANCE,Pays de la Loire,8,120,16.50,Soft Skills,Non
3.2591076559E10,ASSONANCE CONSEIL,Hauts-de-France,8,167,16.70,Soft Skills,Oui
2.7210370221E10,ASS PROMO AGRICULTUR DURABL - APAD,Bourgogne-Franche-Comté,8,445,17.85,Autre,Non
1.1751285475E10,ASS PROQUARTET,Île-de-France,8,109,16.45,Autre,Non
2.5140123814E10,ASS REG PSYCOT PSYCHANA ENFANT ADOLESC,Normandie,8,73,16.30,Autre,Non
1.1756189375E10,ASTREDHOR - INSTITUT DES PROFESSIONNELS DU VEGETAL,Île-de-France,8,213,16.89,Industrie,Non
7.3810052881E10,A.T.A.G. ASS. POUR L'AGRICULTURE DE GROUPE,Occitanie,8,410,17.71,Autre,Non
7.5170198617E10,ATASH FORMATIONS ET CONSEILS,Nouvelle-Aquitaine,8,430,17.79,Santé,Non
5.3350919635E10,ATELIER DE LA CREPE,Bretagne,8,108,16.45,Autre,Non
8.2420107842E10,ATELIER MUSEE DU CHAPEAU,Auvergne-Rhône-Alpes,8,66,16.27,Autre,Non
4.4670632667E10,ATHENA EMCM,Grand Est,8,40,16.17,Soft Skills,Oui
7.5331179033E10,ATIPIK RH,Nouvelle-Aquitaine,8,46,16.19,Soft Skills,Oui
1.1788476078E10,ATOUTS & HANDICAP,Île-de-France,8,521,18.17,Soft Skills,Non
1.1755621375E10,AT PSY PARIS-ILE DE FRANCE,Île-de-France,8,120,16.50,Soft Skills,Non
7.5331055133E10,AUDIOCAMP,Nouvelle-Aquitaine,8,68,16.28,Autre,Non
1.1755367675E10,AUDIT CONSEIL FORMATION,Île-de-France,8,299,17.25,Soft Skills,Non
9.3060569006E10,AUTHENTIS,Provence-Alpes-Côte d'Azur,8,434,17.81,Autre,Non
8.4691824069E10,AUTO-ECOLE 18 & PLUS,Auvergne-Rhône-Alpes,8,171,16.71,Soft Skills,Non
4.973398997E9,AUTO-ECOLE 48,La Réunion,8,101,16.42,Services,Non
7.5190121219E10,AUTO-ECOLE AIMAR,Nouvelle-Aquitaine,8,16,16.07,Soft Skills,Non
7.5640491764E10,AUTO-ECOLE BEARNAISE,Nouvelle-Aquitaine,8,28,16.12,Soft Skills,Non
1.1770623977E10,AUTO ECOLE BOURDEAUX,Île-de-France,8,156,16.65,Soft Skills,Non
1.1950626495E10,AUTO ECOLE CERAM SAINT-FLAIVE,Île-de-France,8,143,16.60,Soft Skills,Non
1.1941051994E10,AUTO ECOLE CFAC,Île-de-France,8,728,19.03,Soft Skills,Non
8.4380731438E10,AUTO-ECOLE CHAVANT - CENTRE D'ENSEIGNEMENT ROUTIER DE L'ISERE,Auvergne-Rhône-Alpes,8,426,17.77,Autre,Non
8.4630509863E10,AUTO-ECOLE CLEM,Auvergne-Rhône-Alpes,8,67,16.28,Soft Skills,Non
1.1930833393E10,auto ecole convention,Île-de-France,8,532,18.22,Soft Skills,Non
2.7710273371E10,AUTO ECOLE DE MONTCEAU LES MINES,Bourgogne-Franche-Comté,8,101,16.42,Soft Skills,Non
1.1756589675E10,AUTO ECOLE DENFERT,Île-de-France,8,656,18.73,Autre,Non
1.1941069594E10,Auto-Ecole de RUNGIS,Île-de-France,8,194,16.81,Autre,Non
1.1770625577E10,Auto-Ecole des 2 Châteaux,Île-de-France,8,378,17.57,Autre,Non
2.4450438645E10,AUTO ECOLE DES MURLINS,Centre-Val de Loire,8,34,16.14,Services,Non
1.1940944394E10,AUTO ECOLE DES VALLEES,Île-de-France,8,110,16.46,Soft Skills,Non
9.7970117997E10,AUTO ECOLE DU CENTRE,Martinique,8,290,17.21,Services,Non
2.7210360321E10,AUTO ECOLE EDEN - MR PATRICK DUTHOIT,Bourgogne-Franche-Comté,8,41,16.17,Soft Skills,Non
3.2591147659E10,AUTO ECOLE ESC DOUAI,Hauts-de-France,8,78,16.32,Soft Skills,Non
7.630043663E10,AUTO ECOLE EVOLUTION,Occitanie,8,375,17.56,Autre,Non
1.1941055894E10,AUTO ECOLE FULL CONDUITE,Île-de-France,8,711,18.96,Soft Skills,Non
2.4370434137E10,AUTO-ECOLE GUEPARD,Centre-Val de Loire,8,134,16.56,Soft Skills,Non
2.7890149289E10,AUTO ECOLE HAPPY DRIVERS,Bourgogne-Franche-Comté,8,302,17.26,Soft Skills,Non
3.1590804659E10,AUTO ECOLE HERINOISE SARL,Hauts-de-France,8,145,16.60,Soft Skills,Non
7.5860180386E10,AUTO-ECOLE LA GIBAUDERIE,Nouvelle-Aquitaine,8,280,17.17,Services,Non
8.4691761769E10,AUTO ECOLE LYON 5EME,Auvergne-Rhône-Alpes,8,145,16.60,Services,Non
8.4380734938E10,AUTO ECOLE MOUNIER,Auvergne-Rhône-Alpes,8,358,17.49,Autre,Non
9.6973040197E10,AUTO ECOLE OHLICHER MONTJOLY,Guyane,8,240,17.00,Soft Skills,Non
9.3840085484E10,AUTO ECOLE PALAYER 84,Provence-Alpes-Côte d'Azur,8,601,18.50,Soft Skills,Non
8.4260270626E10,AUTO ECOLE PLANETE,Auvergne-Rhône-Alpes,8,298,17.24,Soft Skills,Non
3.280018878E10,AUTO ECOLE RAPHAËL,Hauts-de-France,8,441,17.84,Services,Non
4.4080063208E10,AUTO ECOLE SAINT PAUL,Grand Est,8,728,19.03,Soft Skills,Non
8.4691543269E10,AUTO ECOLE SAVOIE,Auvergne-Rhône-Alpes,8,33,16.14,Soft Skills,Non
8.4691885469E10,AUTO-ECOLES LYON SUD,Auvergne-Rhône-Alpes,8,358,17.49,Services,Non
8.2420238842E10,AUTO ECOLE STOP MOULIN,Auvergne-Rhône-Alpes,8,362,17.51,Services,Non
4.4570370957E10,AUTO ECOLE THIL,Grand Est,8,385,17.60,Soft Skills,Non
3.2620321362E10,AUTO ECOLE TREDEZ,Hauts-de-France,8,65,16.27,Soft Skills,Non
5.2530056353E10,AUTO ECOLE VAUGEOIS,Pays de la Loire,8,60,16.25,Soft Skills,Non
7.5190107819E10,AUTO ECOLE VERGNE,Nouvelle-Aquitaine,8,47,16.20,Soft Skills,Non
1.1950697895E10,AUTO-ECOLE VLB,Île-de-France,8,43,16.18,Soft Skills,Non
4.1570231057E10,AUTO ECOLE VOGELGESANG,Grand Est,8,820,19.42,Services,Non
1.1770753477E10,AUTO MOTO ECOLE DE CRECY,Île-de-France,8,226,16.94,Soft Skills,Non
1.1788479178E10,AUTO MOTO ECOLE DE LA CARMAGNOLE,Île-de-France,8,81,16.34,Autre,Non
4.973351997E9,AVANTAGES RH,La Réunion,8,61,16.25,Commerce/Gestion,Oui
9.3131423713E10,AVANTEAM FORMATION,Provence-Alpes-Côte d'Azur,8,370,17.54,Services,Non
4.1880083788E10,AVIRIS,Grand Est,8,2195,25.15,Autre,Non
1.1754446075E10,AVLIS FORMATION,Île-de-France,8,893,19.72,Services,Oui
8.4630477863E10,AXEGE CONSEIL,Auvergne-Rhône-Alpes,8,179,16.75,Commerce/Gestion,Non
2.3760371276E10,AXEL,Normandie,8,1155,20.81,Soft Skills,Non
4.2670431567E10,AXEL PERFORMANCE,Grand Est,8,1122,20.68,Soft Skills,Non
9.1340777534E10,AXENTS le tremplin des entrepreneurs,Occitanie,8,131,16.55,Autre,Non
7.6311003531E10,AXIO-LUTION SA,Occitanie,8,46,16.19,Commerce/Gestion,Oui
7.2330765233E10,AXOM,Nouvelle-Aquitaine,8,1170,20.88,Commerce/Gestion,Non
9.3131234113E10,B2C PROJET,Provence-Alpes-Côte d'Azur,8,1027,20.28,Soft Skills,Non
2.4450011545E10,BANETTE SAS,Centre-Val de Loire,8,136,16.57,Autre,Non
9.3131980013E10,BAPTISTE GALDEMAR - FORMEA,Provence-Alpes-Côte d'Azur,8,182,16.76,Commerce/Gestion,Non
1.1922409392E10,BATISCHOOL,Île-de-France,8,565,18.35,Autre,Non
1.1753897675E10,BBA,Île-de-France,8,147,16.61,Commerce/Gestion,Non
1.1941206894E10,BEAUTY EUROPA,Île-de-France,8,169,16.70,Services,Non
4.2670358167E10,BENAMRAN AXELLE,Grand Est,8,11,16.05,Services,Non
2.6710075071E10,B.F.C. AUTOMATISMES,Bourgogne-Franche-Comté,8,94,16.39,Industrie,Non
1.1788030178E10,BGE YVELINES - ATHENA,Île-de-France,8,88,16.37,Soft Skills,Non
8.2690605669E10,BIESSE GROUPE FRANCE,Auvergne-Rhône-Alpes,8,744,19.10,Industrie,Non
4.4670668867E10,BIG FORMA,Grand Est,8,30,16.12,Autre,Non
7.3310774131E10,BIG SO SAS,Occitanie,8,66,16.27,Tech/Digital,Non
5.3350586435E10,BIOCOM OUEST,Bretagne,8,98,16.41,Santé,Non
9.1340494534E10,BIOFAQ LABORATOIRES SAS,Occitanie,8,1133,20.72,Autre,Non
5.4170147317E10,BIRIER TEDDY,Nouvelle-Aquitaine,8,580,18.42,Sécurité,Non
1.1755344575E10,BLC-CONSEIL,Île-de-France,8,85,16.35,Commerce/Gestion,Non
1.1755985075E10,BLENT.AI,Île-de-France,8,52,16.22,Tech/Digital,Non
5.2490359449E10,BODET DROM,Pays de la Loire,8,822,19.43,Tech/Digital,Non
1.1941264294E10,BOLVIN,Île-de-France,8,310,17.29,Soft Skills,Non
1.1756269075E10,BOOST & PARTNERS,Île-de-France,8,137,16.57,Soft Skills,Oui
6.970007197E9,BOUTIQUE DE GESTION DE MAYOTTE,Mayotte,8,203,16.85,Juridique,Non
9.6973043797E10,BR2 CONSULTING,Guyane,8,249,17.04,Industrie,Oui
7.2330969833E10,BR CONSEIL ET FORMATION / BRCF,Nouvelle-Aquitaine,8,186,16.77,Autre,Non
5.3290065129E10,BRETAGNE VIVANTE SEPNB (STE PR ETUDE PROTECTION DE LA NATURE),Bretagne,8,200,16.83,Autre,Non
8.4691525769E10,Bright sparks english teaching,Auvergne-Rhône-Alpes,8,79,16.33,Langues,Non
5.2440274444E10,BRITISH AMERICAN INSTITUTE,Pays de la Loire,8,200,16.83,Langues,Non
1.1755053075E10,BSD CONSEIL,Île-de-France,8,165,16.69,Autre,Oui
4.4670749067E10,BUHLER SAS,Grand Est,8,78,16.32,Autre,Non
1.1950569995E10,business aviation school,Île-de-France,8,147,16.61,Autre,Non
1.1756582975E10,C.2A.F,Île-de-France,8,399,17.66,Services,Non
1.1770674177E10,CABEX PERFORMANCE,Île-de-France,8,86,16.36,Commerce/Gestion,Non
8.4380739938E10,CADATWORK LEARNING,Auvergne-Rhône-Alpes,8,233,16.97,Autre,Non
1.1921347292E10,CALIX,Île-de-France,8,193,16.80,Services,Non
9.3060995706E10,CALL MASTHER,Provence-Alpes-Côte d'Azur,8,880,19.67,Langues,Non
4.973492697E9,CAMPULSE,La Réunion,8,295,17.23,Commerce/Gestion,Non
2.5140165314E10,CAP API,Normandie,8,164,16.68,Industrie,Non
7.630045513E10,CAP' COMPETENCES DURABLES,Occitanie,8,334,17.39,Santé,Non
7.5640458764E10,CAPGRAS MATTHIEU,Nouvelle-Aquitaine,8,270,17.12,Soft Skills,Non
8.2690854469E10,CAPITE CORPUS,Auvergne-Rhône-Alpes,8,2000,24.33,Commerce/Gestion,Non
5.2490127849E10,Cap Savoir,Pays de la Loire,8,439,17.83,Autre,Oui
3.1590567859E10,CARAXO SAS,Hauts-de-France,8,403,17.68,Soft Skills,Non
7.5331134233E10,CARBONNE CONSEIL ET FORMATION,Nouvelle-Aquitaine,8,482,18.01,Sécurité,Non
9.420205082E10,CASGIU CASANU,Corse,8,45,16.19,Industrie,Non
7.6341049834E10,CASTLE TATTOO ACADEMY,Occitanie,8,142,16.59,Autre,Non
2.5140190614E10,CCPEC (COURS CAENNAIS PRIVE ESTHETIQUE ET COIFFURE),Normandie,8,49,16.20,Services,Oui
4.2680118268E10,CDMC   CONSEIL DEPARTEMENTAL POUR LA MUSIQUE ET LA CULTURE,Grand Est,8,70,16.29,Soft Skills,Non
2.110005861E10,CEBIOS,Grand Est,8,1064,20.43,Autre,Non
7.5240196624E10,CECA24,Nouvelle-Aquitaine,8,596,18.48,Soft Skills,Non
1.1788475378E10,CEC FORMATION,Île-de-France,8,82,16.34,Autre,Non
2.3760537276E10,CECOP-RH,Normandie,8,277,17.15,Autre,Oui
7.6460076846E10,CEER AUTO-ECOLE,Occitanie,8,38,16.16,Soft Skills,Non
2.3760063776E10,CEFAP,Normandie,8,221,16.92,Autre,Non
9.8970003197E10,CEMEA,La Réunion,8,48,16.20,Services,Non
1.1950542995E10,CENTRE AVERROES,Île-de-France,8,703,18.93,Autre,Non
1.1950765595E10,CENTRE CONSEIL FORMATION,Île-de-France,8,470,17.96,Commerce/Gestion,Oui
7.6660233366E10,CENTRE DE FORMACIO PROFESSIONAL CATALA,Occitanie,8,118,16.49,Autre,Non
3.280019838E10,CENTRE DE FORMATION A LA CONDUITE DOULLENS,Hauts-de-France,8,171,16.71,Soft Skills,Non
7.6810177181E10,CENTRE DE FORMATION AUX TECHNIQUES DE L'ISOLATION - CFTI SARL,Occitanie,8,33,16.14,Industrie,Non
1.973191897E9,CENTRE DE FORMATION BOLBEC AUTO-ECOLE,Guadeloupe,8,396,17.65,Services,Non
2.973357897E9,CENTRE DE FORMATION D'APPRENTIS DES METIERS DE L'AERONAUTIQUE,Martinique,8,94,16.39,Services,Oui
2.7890156389E10,CENTRE DE FORMATION DES TRANSPORTS SANITAIRES,Bourgogne-Franche-Comté,8,222,16.93,Santé,Non
3.973314597E9,Centre de Formation et de Promotion des Maisons Familiales Rurales Adolphe Achille,Guyane,8,44,16.18,Autre,Oui
9.6973027097E10,CENTRE DE FORMATION OHLICHER,Guyane,8,2145,24.94,Autre,Non
8.4691856969E10,CENTRE DE FORMATION RECHERCHE ET PRATIQUES MONTESSORI,Auvergne-Rhône-Alpes,8,132,16.55,Soft Skills,Non
4.4670695667E10,CENTRE DE GESTION ALSACE,Grand Est,8,90,16.38,Autre,Non
7.5331063633E10,Centre d'études et d'interventions systémiques de méthodologie et d'épistémologie du soin CEISME,Nouvelle-Aquitaine,8,263,17.10,Santé,Non
7.2330143333E10,CENTRE DE VOILE DE BORDEAUX LAC,Nouvelle-Aquitaine,8,89,16.37,Soft Skills,Oui
1.1755512275E10,CENTRE D' INFORMATION SUR LES DROITS DES FEMMES ET DES FAMILLES DE PARIS,Île-de-France,8,949,19.95,Juridique,Non
